"age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","y"
46,"admin.","married","secondary","no",1328,"yes","no","unknown",28,"may",82,6,-1,0,"unknown","no"
29,"blue-collar","married","secondary","no",201,"yes","no","unknown",28,"may",180,2,-1,0,"unknown","no"
39,"blue-collar","married","secondary","no",2612,"yes","no","unknown",28,"may",363,4,-1,0,"unknown","no"
56,"technician","divorced","secondary","no",77,"yes","yes","unknown",28,"may",25,2,-1,0,"unknown","no"
45,"technician","single","tertiary","no",5336,"no","no","unknown",28,"may",99,2,-1,0,"unknown","no"
40,"admin.","married","secondary","no",2,"no","no","unknown",28,"may",187,3,-1,0,"unknown","no"
33,"admin.","single","secondary","no",322,"yes","no","unknown",28,"may",266,4,-1,0,"unknown","no"
37,"admin.","married","secondary","no",-107,"yes","no","unknown",28,"may",158,2,-1,0,"unknown","no"
42,"unemployed","divorced","secondary","no",325,"yes","no","unknown",28,"may",97,4,-1,0,"unknown","no"
40,"technician","married","secondary","no",-378,"yes","no","unknown",28,"may",261,2,-1,0,"unknown","no"
34,"technician","single","secondary","no",1386,"yes","yes","unknown",28,"may",185,6,-1,0,"unknown","no"
48,"technician","married","secondary","no",219,"yes","yes","unknown",29,"may",154,4,-1,0,"unknown","no"
51,"admin.","married","primary","no",943,"yes","no","unknown",29,"may",620,1,-1,0,"unknown","no"
35,"technician","single","tertiary","no",485,"yes","no","unknown",29,"may",205,5,-1,0,"unknown","no"
41,"blue-collar","married","primary","no",262,"yes","no","unknown",29,"may",159,1,-1,0,"unknown","no"
51,"services","married","unknown","no",224,"yes","no","unknown",29,"may",52,3,-1,0,"unknown","no"
50,"technician","married","secondary","no",1541,"yes","no","unknown",29,"may",744,1,-1,0,"unknown","no"
53,"blue-collar","married","primary","no",436,"yes","no","unknown",29,"may",154,1,-1,0,"unknown","no"
40,"admin.","married","secondary","no",451,"yes","yes","unknown",29,"may",257,1,-1,0,"unknown","no"
46,"blue-collar","married","secondary","no",176,"no","no","unknown",29,"may",131,1,-1,0,"unknown","no"
46,"self-employed","married","secondary","no",0,"no","no","unknown",29,"may",137,1,-1,0,"unknown","no"
56,"admin.","married","secondary","no",1504,"yes","no","unknown",29,"may",66,2,-1,0,"unknown","no"
36,"blue-collar","married","secondary","no",722,"yes","no","unknown",29,"may",103,7,-1,0,"unknown","no"
31,"blue-collar","married","secondary","no",1017,"yes","no","unknown",29,"may",514,3,-1,0,"unknown","no"
56,"blue-collar","married","primary","no",551,"no","no","unknown",29,"may",27,1,-1,0,"unknown","no"
23,"services","single","secondary","no",0,"yes","no","unknown",29,"may",544,4,-1,0,"unknown","no"
51,"services","married","secondary","no",-178,"yes","yes","unknown",29,"may",48,1,-1,0,"unknown","no"
44,"blue-collar","married","secondary","no",2523,"yes","no","unknown",29,"may",1236,2,-1,0,"unknown","no"
32,"services","single","secondary","no",187,"yes","no","unknown",29,"may",315,1,-1,0,"unknown","no"
33,"technician","married","secondary","no",1072,"no","yes","unknown",29,"may",144,2,-1,0,"unknown","no"
41,"services","married","secondary","no",1545,"yes","no","unknown",29,"may",390,3,-1,0,"unknown","no"
46,"technician","married","secondary","no",1307,"yes","no","unknown",29,"may",404,1,-1,0,"unknown","no"
44,"blue-collar","married","secondary","no",6491,"yes","no","unknown",29,"may",244,1,-1,0,"unknown","no"
39,"blue-collar","married","primary","no",-388,"yes","no","unknown",29,"may",691,1,-1,0,"unknown","no"
40,"admin.","married","secondary","no",0,"yes","yes","unknown",29,"may",49,3,-1,0,"unknown","no"
45,"blue-collar","married","primary","no",180,"yes","yes","unknown",29,"may",150,1,-1,0,"unknown","no"
41,"technician","married","tertiary","no",816,"yes","yes","unknown",29,"may",159,1,-1,0,"unknown","no"
47,"blue-collar","married","secondary","no",812,"yes","no","unknown",29,"may",68,1,-1,0,"unknown","no"
23,"technician","married","secondary","no",8254,"yes","no","unknown",29,"may",409,3,-1,0,"unknown","no"
42,"services","married","primary","no",91,"yes","no","unknown",29,"may",87,7,-1,0,"unknown","no"
30,"blue-collar","married","primary","no",1127,"yes","no","unknown",29,"may",13,1,-1,0,"unknown","no"
38,"admin.","single","secondary","no",2345,"yes","no","unknown",29,"may",174,2,-1,0,"unknown","no"
28,"technician","single","secondary","no",1,"yes","no","unknown",29,"may",364,3,-1,0,"unknown","no"
51,"services","married","unknown","no",5801,"yes","no","unknown",29,"may",147,2,-1,0,"unknown","no"
41,"services","married","secondary","no",2399,"yes","no","unknown",29,"may",607,2,-1,0,"unknown","no"
34,"admin.","married","secondary","no",1365,"yes","no","unknown",29,"may",293,2,-1,0,"unknown","no"
41,"blue-collar","married","secondary","no",239,"no","no","unknown",29,"may",385,2,-1,0,"unknown","no"
49,"entrepreneur","married","primary","no",3112,"yes","no","unknown",29,"may",410,3,-1,0,"unknown","no"
40,"services","married","secondary","no",-116,"yes","no","unknown",29,"may",176,3,-1,0,"unknown","no"
28,"technician","married","secondary","no",1180,"yes","no","unknown",29,"may",637,3,-1,0,"unknown","no"
34,"admin.","single","secondary","no",10,"no","yes","unknown",29,"may",310,3,-1,0,"unknown","no"
30,"blue-collar","married","primary","no",179,"yes","no","unknown",29,"may",764,2,-1,0,"unknown","no"
38,"blue-collar","married","primary","no",1131,"yes","no","unknown",29,"may",102,3,-1,0,"unknown","no"
45,"management","married","tertiary","no",1929,"yes","no","unknown",29,"may",44,15,-1,0,"unknown","no"
35,"blue-collar","married","secondary","no",807,"yes","no","unknown",29,"may",1185,3,-1,0,"unknown","no"
37,"admin.","married","secondary","no",99,"yes","no","unknown",29,"may",113,2,-1,0,"unknown","no"
45,"blue-collar","married","secondary","no",90,"yes","no","unknown",29,"may",744,6,-1,0,"unknown","no"
25,"blue-collar","single","secondary","no",1429,"yes","no","unknown",29,"may",187,3,-1,0,"unknown","no"
31,"student","single","tertiary","no",479,"yes","no","unknown",29,"may",72,12,-1,0,"unknown","no"
36,"management","single","tertiary","no",0,"yes","no","unknown",29,"may",211,6,-1,0,"unknown","no"
34,"technician","divorced","secondary","no",-276,"yes","no","unknown",29,"may",175,3,-1,0,"unknown","no"
54,"management","married","tertiary","no",107,"yes","no","unknown",29,"may",324,3,-1,0,"unknown","no"
58,"management","married","tertiary","no",4265,"yes","no","unknown",29,"may",96,2,-1,0,"unknown","no"
38,"blue-collar","married","primary","no",714,"yes","no","unknown",29,"may",225,3,-1,0,"unknown","no"
49,"blue-collar","married","primary","no",287,"yes","no","unknown",29,"may",155,2,-1,0,"unknown","no"
58,"self-employed","married","tertiary","no",-81,"no","no","unknown",29,"may",54,22,-1,0,"unknown","no"
46,"management","married","tertiary","no",385,"yes","no","unknown",29,"may",52,4,-1,0,"unknown","no"
33,"services","married","secondary","no",1785,"yes","no","unknown",30,"may",287,12,-1,0,"unknown","no"
36,"blue-collar","married","secondary","no",604,"yes","no","unknown",30,"may",235,1,-1,0,"unknown","no"
38,"blue-collar","married","primary","no",563,"yes","no","unknown",30,"may",287,1,-1,0,"unknown","no"
27,"blue-collar","married","unknown","no",-442,"yes","no","unknown",30,"may",85,7,-1,0,"unknown","no"
55,"technician","divorced","tertiary","no",0,"yes","no","unknown",30,"may",234,1,-1,0,"unknown","no"
32,"services","single","secondary","no",1659,"yes","no","unknown",30,"may",120,6,-1,0,"unknown","no"
26,"technician","single","tertiary","no",686,"yes","no","unknown",30,"may",98,2,-1,0,"unknown","no"
43,"blue-collar","married","secondary","no",1096,"no","yes","unknown",30,"may",180,1,-1,0,"unknown","no"
50,"services","married","secondary","no",992,"yes","no","unknown",30,"may",407,1,-1,0,"unknown","no"
49,"admin.","married","secondary","no",-209,"no","no","unknown",30,"may",171,1,-1,0,"unknown","no"
35,"management","single","tertiary","no",565,"yes","no","unknown",30,"may",763,1,-1,0,"unknown","yes"
35,"management","single","tertiary","no",644,"yes","no","unknown",30,"may",120,2,-1,0,"unknown","no"
36,"blue-collar","married","primary","no",243,"yes","yes","unknown",30,"may",118,2,-1,0,"unknown","no"
50,"blue-collar","married","primary","no",1290,"yes","no","unknown",30,"may",65,14,-1,0,"unknown","no"
36,"unemployed","single","tertiary","no",577,"yes","no","unknown",30,"may",155,1,-1,0,"unknown","no"
41,"entrepreneur","married","primary","no",740,"yes","no","unknown",30,"may",134,3,-1,0,"unknown","no"
34,"technician","married","secondary","no",650,"yes","no","unknown",30,"may",184,2,-1,0,"unknown","no"
35,"technician","single","tertiary","no",391,"yes","no","unknown",30,"may",47,8,-1,0,"unknown","no"
32,"blue-collar","married","secondary","no",883,"yes","yes","unknown",30,"may",59,1,-1,0,"unknown","no"
29,"services","married","secondary","no",-443,"yes","no","unknown",30,"may",238,3,-1,0,"unknown","no"
44,"technician","married","secondary","no",858,"no","no","unknown",30,"may",567,2,-1,0,"unknown","no"
36,"blue-collar","married","secondary","no",740,"yes","no","unknown",30,"may",171,2,-1,0,"unknown","no"
40,"admin.","single","secondary","no",2002,"yes","no","unknown",30,"may",113,1,-1,0,"unknown","no"
42,"technician","divorced","secondary","no",3043,"yes","yes","unknown",30,"may",224,5,-1,0,"unknown","no"
36,"management","single","tertiary","no",2806,"yes","no","unknown",30,"may",358,4,-1,0,"unknown","no"
55,"technician","married","secondary","no",2760,"yes","no","unknown",30,"may",267,14,-1,0,"unknown","no"
27,"technician","single","secondary","no",430,"yes","yes","unknown",30,"may",78,3,-1,0,"unknown","no"
38,"blue-collar","married","secondary","no",602,"yes","no","unknown",30,"may",161,12,-1,0,"unknown","no"
32,"management","single","tertiary","no",127,"yes","no","unknown",30,"may",66,3,-1,0,"unknown","no"
26,"management","single","tertiary","no",1004,"yes","no","unknown",30,"may",228,2,-1,0,"unknown","yes"
40,"admin.","married","secondary","no",1538,"yes","no","unknown",30,"may",390,2,-1,0,"unknown","no"
59,"admin.","married","primary","no",2532,"yes","no","unknown",30,"may",110,6,-1,0,"unknown","no"
31,"blue-collar","married","primary","no",292,"yes","yes","unknown",30,"may",30,18,-1,0,"unknown","no"
46,"blue-collar","single","secondary","no",324,"yes","no","unknown",30,"may",293,6,-1,0,"unknown","no"
53,"entrepreneur","single","secondary","no",62,"yes","no","unknown",30,"may",1044,5,-1,0,"unknown","yes"
48,"management","married","tertiary","no",7867,"yes","yes","unknown",30,"may",306,3,-1,0,"unknown","no"
36,"management","married","secondary","no",80,"yes","no","unknown",30,"may",251,3,-1,0,"unknown","no"
54,"blue-collar","married","secondary","no",5210,"yes","yes","unknown",30,"may",123,4,-1,0,"unknown","no"
33,"technician","single","secondary","no",1994,"yes","no","unknown",2,"jun",57,9,-1,0,"unknown","no"
50,"management","married","tertiary","no",332,"yes","no","unknown",2,"jun",68,4,-1,0,"unknown","no"
36,"management","married","tertiary","no",596,"yes","no","unknown",2,"jun",372,2,-1,0,"unknown","no"
30,"management","single","secondary","no",308,"yes","yes","unknown",2,"jun",175,2,-1,0,"unknown","no"
48,"blue-collar","divorced","primary","no",323,"no","no","unknown",2,"jun",230,2,-1,0,"unknown","no"
33,"technician","single","secondary","no",-244,"yes","no","unknown",2,"jun",63,2,-1,0,"unknown","no"
32,"management","single","secondary","no",249,"yes","no","unknown",2,"jun",258,1,-1,0,"unknown","no"
31,"blue-collar","married","secondary","no",1358,"yes","no","unknown",2,"jun",527,1,-1,0,"unknown","no"
32,"management","single","unknown","no",3044,"yes","no","unknown",2,"jun",651,1,-1,0,"unknown","no"
38,"blue-collar","single","secondary","no",4,"yes","no","unknown",2,"jun",129,1,-1,0,"unknown","no"
44,"services","married","secondary","no",808,"yes","no","unknown",2,"jun",67,2,-1,0,"unknown","no"
45,"services","married","secondary","no",759,"yes","no","unknown",2,"jun",172,2,-1,0,"unknown","no"
32,"management","single","tertiary","no",3237,"yes","no","unknown",2,"jun",447,2,-1,0,"unknown","no"
36,"technician","single","secondary","no",1614,"yes","no","unknown",2,"jun",164,1,-1,0,"unknown","no"
29,"technician","married","secondary","no",493,"yes","yes","unknown",2,"jun",132,6,-1,0,"unknown","no"
38,"blue-collar","married","primary","no",6843,"no","no","unknown",2,"jun",89,1,-1,0,"unknown","no"
37,"blue-collar","married","primary","no",1720,"yes","no","unknown",2,"jun",118,1,-1,0,"unknown","no"
34,"blue-collar","married","secondary","no",-304,"yes","yes","unknown",2,"jun",178,4,-1,0,"unknown","no"
34,"technician","single","secondary","no",399,"yes","no","unknown",2,"jun",493,3,-1,0,"unknown","no"
36,"technician","divorced","secondary","no",-435,"yes","no","unknown",2,"jun",85,8,-1,0,"unknown","no"
34,"blue-collar","married","secondary","no",8558,"yes","no","unknown",2,"jun",466,2,-1,0,"unknown","no"
52,"management","married","tertiary","no",19797,"yes","no","unknown",2,"jun",966,3,-1,0,"unknown","no"
47,"management","divorced","secondary","no",1208,"yes","no","unknown",2,"jun",339,7,-1,0,"unknown","no"
35,"blue-collar","single","secondary","no",-37,"yes","yes","unknown",2,"jun",276,2,-1,0,"unknown","no"
44,"blue-collar","married","primary","no",3433,"yes","no","unknown",2,"jun",548,8,-1,0,"unknown","no"
48,"unemployed","married","primary","no",1849,"yes","no","unknown",2,"jun",345,3,-1,0,"unknown","no"
29,"blue-collar","married","secondary","no",1492,"yes","no","unknown",2,"jun",267,10,-1,0,"unknown","no"
53,"blue-collar","married","secondary","no",-711,"yes","no","unknown",2,"jun",198,1,-1,0,"unknown","no"
41,"blue-collar","married","primary","no",1905,"yes","no","unknown",2,"jun",164,4,-1,0,"unknown","no"
49,"services","married","secondary","no",180,"yes","yes","unknown",2,"jun",392,3,-1,0,"unknown","no"
31,"technician","single","secondary","no",4040,"yes","no","unknown",2,"jun",213,2,-1,0,"unknown","no"
42,"blue-collar","married","secondary","no",4,"yes","yes","unknown",2,"jun",229,8,-1,0,"unknown","no"
33,"technician","married","tertiary","no",2364,"yes","no","unknown",2,"jun",154,2,-1,0,"unknown","no"
47,"admin.","married","primary","no",68,"yes","no","unknown",2,"jun",754,2,-1,0,"unknown","no"
31,"admin.","single","secondary","no",2398,"yes","no","unknown",2,"jun",16,13,-1,0,"unknown","no"
51,"entrepreneur","married","secondary","no",0,"yes","yes","unknown",2,"jun",184,5,-1,0,"unknown","no"
42,"management","married","secondary","no",12282,"yes","no","unknown",2,"jun",984,4,-1,0,"unknown","no"
31,"blue-collar","single","secondary","yes",-575,"yes","no","unknown",2,"jun",153,9,-1,0,"unknown","no"
40,"unemployed","married","secondary","no",1960,"yes","no","unknown",2,"jun",605,6,-1,0,"unknown","yes"
46,"services","married","primary","no",43,"yes","no","unknown",3,"jun",86,5,-1,0,"unknown","no"
52,"blue-collar","divorced","primary","no",196,"yes","yes","unknown",3,"jun",63,1,-1,0,"unknown","no"
42,"technician","single","unknown","no",344,"yes","no","unknown",3,"jun",26,7,-1,0,"unknown","no"
30,"technician","married","secondary","no",418,"yes","no","unknown",3,"jun",112,1,-1,0,"unknown","no"
28,"blue-collar","married","secondary","no",0,"yes","yes","unknown",3,"jun",210,1,-1,0,"unknown","no"
42,"technician","married","secondary","no",-129,"yes","no","unknown",3,"jun",175,1,-1,0,"unknown","no"
50,"management","married","tertiary","no",1854,"yes","yes","unknown",3,"jun",119,2,-1,0,"unknown","no"
38,"technician","single","secondary","no",12926,"yes","no","unknown",3,"jun",280,1,-1,0,"unknown","no"
38,"management","married","tertiary","no",1221,"yes","no","unknown",3,"jun",258,1,-1,0,"unknown","no"
37,"management","single","tertiary","no",1449,"no","no","unknown",3,"jun",291,1,-1,0,"unknown","no"
37,"blue-collar","married","primary","no",1534,"yes","no","unknown",3,"jun",126,4,-1,0,"unknown","no"
38,"blue-collar","married","secondary","no",205,"yes","no","unknown",3,"jun",170,1,-1,0,"unknown","no"
53,"blue-collar","married","primary","no",358,"yes","no","unknown",3,"jun",384,1,-1,0,"unknown","no"
40,"retired","single","secondary","no",1734,"yes","no","unknown",3,"jun",123,4,-1,0,"unknown","no"
37,"blue-collar","married","secondary","no",67,"no","no","unknown",3,"jun",45,2,-1,0,"unknown","no"
